id,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,img_link,product_link,tags
1338,1176326.0,Wipro Smartlife Super Deluxe Dry Iron- 1000W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹699,₹850,18%,4.1,"1,106",https://m.media-amazon.com/images/I/319pDZDL+sL._SY300_SX300_.jpg,https://www.amazon.in/Wipro-Smartlife-Super-Deluxe-Iron/dp/B00B7GKXMG/ref=sr_1_364?qid=1672923610&s=kitchen&sr=1-364,"home&kitchen, kitchen&homeappliances, vacuum,cleaning&ironing, irons,steamers&accessories, irons, dryirons"
1339,177338797.0,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums","₹3,799","₹6,000",37%,4.2,"11,935",https://m.media-amazon.com/images/I/41bdE73aspL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-VCS35B15K-C-1-5-Litre-Bagless-Cylinder/dp/B07H3N8RJH/ref=sr_1_365?qid=1672923610&s=kitchen&sr=1-365,"home&kitchen, kitchen&homeappliances, vacuum,cleaning&ironing, vacuums&floorcare, vacuums, canistervacuums"
1340,1727111.0,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",₹640,"₹1,020",37%,4.1,"5,059",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31pzC6I+bEL._SY300_SX300_.jpg,https://www.amazon.in/Crompton-IHL251-1500-Watt-Immersion-Heater/dp/B07K2HVKLL/ref=sr_1_366?qid=1672923610&s=kitchen&sr=1-366,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, immersionrods"
1341,192695377.0,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",₹979,"₹1,999",51%,3.9,157,https://m.media-amazon.com/images/I/41VYlxCZqLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SaiEllin-Heater-Portable-Bedroom-Compact/dp/B09MQ9PDHR/ref=sr_1_364?qid=1672923611&s=kitchen&sr=1-364,"home&kitchen, heating,cooling&airquality, roomheaters, fanheaters"
1342,114739754.0,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹5,365","₹7,445",28%,3.9,"3,584",https://m.media-amazon.com/images/I/31MEXd6TAoL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-Duetto-LPG-6-Litre/dp/B014HDJ7ZE/ref=sr_1_365?qid=1672923611&s=kitchen&sr=1-365,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, instantwaterheaters"
1343,173232991.0,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons","₹3,199","₹3,500",9%,4.2,"1,899",https://m.media-amazon.com/images/I/41ady4ISpWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Black-Decker-BXIR2201IN-2200-Watt-Cordless/dp/B07D2NMTTV/ref=sr_1_366?qid=1672923611&s=kitchen&sr=1-366,"home&kitchen, kitchen&homeappliances, vacuum,cleaning&ironing, irons,steamers&accessories, irons, steamirons"
1344,17576421.0,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,₹979,"₹1,395",30%,4.2,"15,252",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413XAuyrxWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Inalsa-Easy-Mix-200-Watt-Mixer/dp/B075K76YW1/ref=sr_1_367?qid=1672923611&s=kitchen&sr=1-367,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, handmixers"
1345,113156362.0,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",₹929,"₹2,199",58%,3.7,4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51y3Y6qZScL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Longway-Blaze-Quartz-Heater-White/dp/B0BNLFQDG2/ref=sr_1_368?qid=1672923611&s=kitchen&sr=1-368,"home&kitchen, heating,cooling&airquality, roomheaters, electricheaters"
1346,182564479.0,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,"₹3,710","₹4,330",14%,3.7,"1,662",https://m.media-amazon.com/images/I/41-iQHWCwHL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-Wet-Grinder-PWG-07/dp/B082ZQ4479/ref=sr_1_369?qid=1672923611&s=kitchen&sr=1-369,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, mills&grinders, wetgrinders"
1347,194358356.0,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹2,033","₹4,295",53%,3.4,422,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31oK2IDhhLL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Powerful-Stainless-Grinding-Polycarbonate/dp/B09Y358DZQ/ref=sr_1_370?qid=1672923611&s=kitchen&sr=1-370,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, mixergrinders"
1348,192354761.0,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹9,495","₹18,990",50%,4.2,79,https://m.media-amazon.com/images/I/41qqrzjPySL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Borosil-Volcano-Filled-Radiator-Heater/dp/B09M3F4HGB/ref=sr_1_371?qid=1672923611&s=kitchen&sr=1-371,"home&kitchen, heating,cooling&airquality, roomheaters, electricheaters"
1349,171576511.0,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹7,799","₹12,500",38%,4.0,"5,160",https://m.media-amazon.com/images/I/31kbrfC16XL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Solarium-Qube-Star-Rated-Storage/dp/B07VZH6ZBB/ref=sr_1_372?qid=1672923611&s=kitchen&sr=1-372,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, storagewaterheaters"
1350,175366551.0,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,₹949,"₹2,385",60%,4.1,"2,311",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41RI-hzCnvL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Singer-Aroma-1-8-Litre-Electric-Kettle/dp/B07F366Z51/ref=sr_1_373?qid=1672923611&s=kitchen&sr=1-373,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, kettles&hotwaterdispensers, electrickettles"
1351,177191667.0,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,790","₹4,890",43%,3.9,588,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21vWJo4CXKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orient-Electric-Aura-Neo-IWAN03WSM3/dp/B077BTLQ67/ref=sr_1_374?qid=1672923611&s=kitchen&sr=1-374,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, instantwaterheaters"
1352,174897551.0,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹645,"₹1,100",41%,4.0,"3,271",https://m.media-amazon.com/images/I/41Yb7bZL3nL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-BRIO-1000-Years-Warranty/dp/B07YSJ7FF1/ref=sr_1_375?qid=1672923611&s=kitchen&sr=1-375,"home&kitchen, kitchen&homeappliances, vacuum,cleaning&ironing, irons,steamers&accessories, irons, dryirons"
1353,17932434.0,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,"₹2,237.81","₹3,899",43%,3.9,"11,004",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41buv8eJQtL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Butterfly-Hero-500-Mixer-Grinder/dp/B07TXCY3YK/ref=sr_1_379?qid=1672923611&s=kitchen&sr=1-379,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, mixergrinders"
1354,179295753.0,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters","₹8,699","₹16,899",49%,4.2,"3,195",https://m.media-amazon.com/images/I/31Ex4oSr8RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Eterno-Pro-Vertical-Metallic/dp/B07TC9F7PN/ref=sr_1_380?qid=1672923611&s=kitchen&sr=1-380,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, storagewaterheaters"
1355,19385953.0,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)","Home&Kitchen|Heating,Cooling&AirQuality|AirConditioners|Split-SystemAirConditioners","₹42,990","₹75,990",43%,4.3,"3,231",https://m.media-amazon.com/images/I/21ywp-zfTjL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNZE/dp/B09NS5TKPN/ref=sr_1_381?qid=1672923611&s=kitchen&sr=1-381,"home&kitchen, heating,cooling&airquality, airconditioners, split-systemairconditioners"
1356,1159758.0,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,₹825,₹825,0%,4.0,"3,246",https://m.media-amazon.com/images/I/41WfA7FDnzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eureka-Forbes-Amrit-Twin-Cartridge/dp/B00LP9RFSU/ref=sr_1_382?qid=1672923611&s=kitchen&sr=1-382,"home&kitchen, kitchen&homeappliances, waterpurifiers&accessories, waterpurifieraccessories"
1357,117186421.0,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,₹161,₹300,46%,2.6,24,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411NB1EXJNL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Green-Tales-Sealer-Impulse-Machine-Packaging/dp/B0B7L86YCB/ref=sr_1_383?qid=1672923611&s=kitchen&sr=1-383,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, vacuumsealers"
1358,191573898.0,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,₹697,"₹1,499",54%,3.8,144,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51kEztAe73L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SaleOn-Charcoal-Electric-Appliances-Mix-colors/dp/B09VPH38JS/ref=sr_1_384?qid=1672923611&s=kitchen&sr=1-384,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, inductioncooktop"
1359,112423.0,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories,₹688,₹747,8%,4.5,"2,280",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/315uFBgWK3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SUJATA-Chutney-Jar-Small-8x8x8cm/dp/B01MUAUOCX/ref=sr_1_386?qid=1672923611&s=kitchen&sr=1-386,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, smallapplianceparts&accessories"
1360,19213361.0,"KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters","₹2,199","₹3,999",45%,3.5,340,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UBtJFuwEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KHAITAN-AVAANTE-KA-2013-Halogen-Heater/dp/B09MB3DKG1/ref=sr_1_387?qid=1672923611&s=kitchen&sr=1-387,"home&kitchen, heating,cooling&airquality, roomheaters, halogenheaters"
1361,186713213.0,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹6,850","₹11,990",43%,3.9,144,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41g0U0-t1RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kenstar-Watts-Filled-Radiator-Heater/dp/B08QHLXWV3/ref=sr_1_388?qid=1672923611&s=kitchen&sr=1-388,"home&kitchen, heating,cooling&airquality, roomheaters, fanheaters"
1362,176147853.0,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,699","₹3,799",29%,4.0,727,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A6EmdtN8L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/NEXOMS-Instant-Heating-Mounted-Stainless/dp/B07G147SZD/ref=sr_1_389?qid=1672923611&s=kitchen&sr=1-389,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, instantwaterheaters"
1363,191732678.0,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,₹899,"₹1,999",55%,4.0,832,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Ps3i9b4HL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/BONIRY-Waffle-Maker-Inch-Watts/dp/B09LH32678/ref=sr_1_390?qid=1672923611&s=kitchen&sr=1-390,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, wafflemakers&irons"
1364,197145168.0,"Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters","₹1,090","₹2,999",64%,3.5,57,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41C90o+3GOL._SX300_SY300_.jpg,https://www.amazon.in/Candes-BlowHot-Silent-Blower-Heater/dp/B09R1YFL6S/ref=sr_1_388?qid=1672923612&s=kitchen&sr=1-388,"home&kitchen, heating,cooling&airquality, roomheaters, fanheaters"
1365,176439625.0,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,₹295,₹599,51%,4.0,"1,644",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41iZgQu0WLL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Ionix-Digital-Kitchen-Jewellery-Weighing/dp/B07Q4NJQC5/ref=sr_1_389?qid=1672923612&s=kitchen&sr=1-389,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, digitalkitchenscales"
1366,19773711.0,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,₹479,"₹1,999",76%,3.4,"1,066",https://m.media-amazon.com/images/I/31B-f4QcESS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kitchen-Kit-Electric-Stainless-Protection/dp/B097RN7BBK/ref=sr_1_390?qid=1672923612&s=kitchen&sr=1-390,"home&kitchen, kitchen&homeappliances, smallkitchenappliances, kettles&hotwaterdispensers, kettle&toastersets"
1367,19725731.0,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹2,949","₹4,849",39%,4.2,"7,968",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/314qO8dyvRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Racold-Pronto-3Litres-Vertical-Instant/dp/B097MKZHNV/ref=sr_1_391?qid=1672923612&s=kitchen&sr=1-391,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, instantwaterheaters"
1368,171696831.0,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",₹335,₹510,34%,3.8,"3,195",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41d2SJq5sxL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/ESN-999-Quality-Immersion-Heater/dp/B07LG96SDB/ref=sr_1_392?qid=1672923612&s=kitchen&sr=1-392,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, immersionrods"
1369,188269.0,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",₹293,₹499,41%,4.1,"1,456",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31+EgPqYa6L._SX300_SY300_.jpg,https://www.amazon.in/n1-Retail-Stainless-Indian-Coffee/dp/B08KS2KQTK/ref=sr_1_393?qid=1672923612&s=kitchen&sr=1-393,"home&kitchen, kitchen&homeappliances, coffee,tea&espresso, dripcoffeemachines"
1370,19514586.0,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|StovetopEspressoPots",₹599,"₹1,299",54%,4.2,590,https://m.media-amazon.com/images/I/414gUKUBHML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Saiyam-Stainless-Espresso-Maker-Percolator/dp/B095K14P86/ref=sr_1_394?qid=1672923612&s=kitchen&sr=1-394,"home&kitchen, kitchen&homeappliances, coffee,tea&espresso, stovetopespressopots"
1371,18363581.0,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,₹499,₹999,50%,4.3,"1,436",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/410GwzE+TrL._SX342_SY445_.jpg,https://www.amazon.in/KONVIO-NEER-Cartridge-Compatible-Pre-Filter/dp/B08K36NZSV/ref=sr_1_395?qid=1672923612&s=kitchen&sr=1-395,"home&kitchen, kitchen&homeappliances, waterpurifiers&accessories, waterpurifieraccessories"
1372,171351852.0,"Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹849,"₹1,190",29%,4.2,"4,184",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41JWKjRa+PL._SX300_SY300_.jpg,https://www.amazon.in/Havells-Glydo-1000-Watt-Iron-Charcoal/dp/B07LDPLSZC/ref=sr_1_396?qid=1672923612&s=kitchen&sr=1-396,"home&kitchen, kitchen&homeappliances, vacuum,cleaning&ironing, irons,steamers&accessories, irons, dryirons"
1373,175193155.0,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",₹249,₹400,38%,4.1,693,https://m.media-amazon.com/images/I/41UGgTLOD4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Raffles-Premium-Stainless-Indian-Coffee/dp/B07F1T31ZZ/ref=sr_1_397?qid=1672923612&s=kitchen&sr=1-397,"home&kitchen, kitchen&homeappliances, coffee,tea&espresso, dripcoffeemachines"
1374,11337886.0,IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,₹185,₹599,69%,3.9,"1,306",https://m.media-amazon.com/images/I/41asnfU59KL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/IONIX-Tap-filter-Multilayer-Filter-Pack/dp/B0BNDRK886/ref=sr_1_399?qid=1672923612&s=kitchen&sr=1-399,"home&kitchen, kitchen&homeappliances, waterpurifiers&accessories, waterpurifieraccessories"
1375,195193351.0,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",₹778,₹999,22%,3.3,8,https://m.media-amazon.com/images/I/41EFR4bxzeL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KNYUC-MART-Electric-Compact-Adjustable/dp/B09ZVJXN5L/ref=sr_1_403?qid=1672923612&s=kitchen&sr=1-403,"home&kitchen, heating,cooling&airquality, roomheaters, fanheaters"
1376,1895131.0,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeMakerAccessories|MeasuringSpoons",₹279,₹699,60%,4.3,"2,326",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41kr7l+z1FL._SY300_SX300_.jpg,https://www.amazon.in/INKULTURE-Stainless-Measuring-Kitchen-Gadgets/dp/B08JKPVDKL/ref=sr_1_404?qid=1672923612&s=kitchen&sr=1-404,"home&kitchen, kitchen&homeappliances, coffee,tea&espresso, coffeemakeraccessories, measuringspoons"
1377,199578736.0,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,₹215,"₹1,499",86%,3.9,"1,004",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UoZi45q9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Macmillan-Aquafresh-Micron-Filter-Purifier/dp/B09JFR8H3Q/ref=sr_1_405?qid=1672923612&s=kitchen&sr=1-405,"home&kitchen, kitchen&homeappliances, waterpurifiers&accessories, waterpurifieraccessories"
1378,171339625.0,"Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",₹889,"₹1,295",31%,4.3,"6,400",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41lYqkaeadL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Dzire-1000-Watt-Iron-Mint/dp/B07LDN9Q2P/ref=sr_1_406?qid=1672923612&s=kitchen&sr=1-406,"home&kitchen, kitchen&homeappliances, vacuum,cleaning&ironing, irons,steamers&accessories, irons, dryirons"
1379,18982369.0,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹1,449","₹4,999",71%,3.6,63,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51fYpZRmZ2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Tvara-Enterprise-Instant-Electric-Heating/dp/B08T8KWNQ9/ref=sr_1_407?qid=1672923612&s=kitchen&sr=1-407,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, instantwaterheaters"
1380,174172225.0,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters","₹1,190","₹2,550",53%,3.8,"1,181",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31C71rcp+1L._SY300_SX300_.jpg,https://www.amazon.in/WinoteK-Instant-Portable-Geysers-automatic/dp/B07Y1RCCW5/ref=sr_1_409?qid=1672923612&s=kitchen&sr=1-409,"home&kitchen, heating,cooling&airquality, waterheaters&geysers, instantwaterheaters"
